video_id,title,description,channel_id,channel_title,view_count,like_count,comment_count,topics,latitude,longitude,published_at,duration,url,national_park
gBmOT-atkco,Mies ja hauki - Ruskavaellus Patvinsuon kansallispuistossa,"Kalastus ja vaellus Patvinsuon kansallispuistossa 2023. Jätin auton Suomun luontotuvalle ja lähdin kulkemaan Suomunkierto nimistä vaellusreittiä pitkin joka kulkee Suomunjärven ympäri.

Ilokseni voin ilmoittaa, että 1.11.2023 asti Varusteleka tarjoaa -10% alekoodin kaikista normaalihintaisista vaatteista: 10VEGESAKKE23

Kiitos Varusteleka halustanne tehdä yhteistyötä 🙌


0:00 - 0:44 Intro
0:44 - 1:35 Suomun luontotupa
1:35 - 2:30 Retkireppu -kanava ja hattu-Gate
2:30 - 4:30 Vaellus Suomun kiertoa pitkin alkaa
4:30 - 7:07 Lapinniemen leiripaikka
7:07 - 10:22 Vaellus kohti Pokkaniemen leiripaikkaa
10:22 - 10:50 Saapuminen Pokkaniemeen
10:50 - 13:59 Hauen kalastus virvelillä
13:59 - 15:50 Hauen perkaus
15:50 - 16:49 Hauen fileointi
16:49 - 17:40 Hauen valmistus nuotiolla
17:40 - 22:26 Leirielämää ja retkiruokaa
22:26 - 24:10 Hauki ruokana
24:10 - 25:20 Suomen Survival Kilta ja Ulkoilun turvallisuuskurssi
25:20 - 26:08 Varusteleka
26:08 - 27:36 Vaellusvarusteet - Villapaita
27:36 - 29:11 Leirielämää nuotiolla
29:11 - 31:30 Leirin purku
31:30 - 32:04 Aamupalaa ja retkeilyä pimeässä
32:04 - 34:04 Vaellus - Suomunkierto
34:04 -34:46  Kootut selitykset
34:46 - 35:40 Majavan kaatamia puita ja retken päättäminen",UC-qkeYYA0tyORf3sKB-DSzg,Sakke Raappana,10554.0,424.0,85.0,"Lifestyle_(sociology),Tourism",,,2023-10-11 13:19:40+00:00,PT35M41S,https://www.youtube.com/watch?v=gBmOT-atkco,Patvinsuo
5cFYr48SOMw,Kiipeily - 30m jääputous Helvetinjärven Kansallispuistossa - JÄÄKIIPEILY JA VARUSTEET,"Kiipeily ei ole korkeanpaikankammoiselle kovin luonteva harrastus. Olen kuitenkin onnistunut siedättämään pelkoani harjoittelemalla kiipeilyä sisäkiipeilyhallissa. Boulderoinnista siirryin pikkuhiljaa itsestään varmistavien laitteiden avulla seinälle. Melko nopeasti tämän jälkeen kävin yläköysikiipeily -kurssilla ja ostin omat valjaat. 

Tampereen Kiipeilykeskuksen mukavat ihmiset Emma ja Janne halusivat tarjoutua esittelemään minulle jääkiipeilyä Helvetinjärven Kansallispuistossa🙌. Iso kiitos heidän lisäkseen kuuluu Samuli S:lle joka organisoi porukan kasaan! On hyvä huomioida että Emma on Suomen kiipeilyliiton auktorisoima jääkiipeilyohjaaja 💎.

Yläköysivarmistus -tekniikan lisäksi videolla nähdään Lead kiipeämistä sekä Multipitch kiipeily -tekniikkaa. Tämä ei kuitenkaan missään nimessä ole opetusvideo. 

Musiikit tällä videolla on säveltänyt sekä soittanut Samuli Raappana 🔥",UC-qkeYYA0tyORf3sKB-DSzg,Sakke Raappana,3376.0,126.0,39.0,"Hobby,Lifestyle_(sociology)",62.0234115,23.8463498,2022-02-23 12:00:29+00:00,PT23M9S,https://www.youtube.com/watch?v=5cFYr48SOMw,Helvetinjärvi
oqyNETvdFtE,"2 yötä kotateltassa Teijon kansallispuistossa - Retkireppu, kotateltta ja kamiina - Retkireppu","Käytiin Retkireppu -youtubekanavan Peterin kanssa Teijon kansallispuistossa tekemässä syyskuinen retki. Majoitteena oli Peterin uusi Luxe -kotateltta johon Peter oli hommannut myös titaanisen kamiinan. 

Suosittelen käymään katsomassa Peterin videon samalta reissulta!
https://www.youtube.com/c/Retkireppu

Hot tent camping in Finnish national park.",UC-qkeYYA0tyORf3sKB-DSzg,Sakke Raappana,9889.0,320.0,57.0,"Hobby,Lifestyle_(sociology),Tourism",60.2099945,22.9378166,2022-11-18 10:38:46+00:00,PT25M47S,https://www.youtube.com/watch?v=oqyNETvdFtE,Teijo
5GTH9ik0hrY,Nuuksio päiväretki - Retkiruokaa kaasukeittimellä -2°C | MSR Pocket Rocket 2 | Retkeily,"Joulukuisen päiväretken kohteena oli Nuuksion kansallispuisto. Ihmeteltiin jääpuikkoja ja testattiin miten MSR pocket rocket 2 kaasukeitin toimii muutaman asteen pakkasella. Lähi retkeily on Nuuksiossa mukavaa ja omaa rauhaa on helppo löytää kun pysyttelee kaukana merkityistä reiteistä ja keittokatoksista..

Toivottavasti Esan Erä ja Luonto kanavan Esa osaa vastata mitä kääpiä on kyseessä.",UC-qkeYYA0tyORf3sKB-DSzg,Sakke Raappana,4715.0,121.0,21.0,"Lifestyle_(sociology),Tourism",60.3127525,24.4809016,2020-12-15 11:40:10+00:00,PT14M41S,https://www.youtube.com/watch?v=5GTH9ik0hrY,Nuuksio
FaefQJ9wT5w,"【Camp in Finland】Hike, camping, fishing and trips 　in Repovesi National Park.","I live in Japan. I went to Finland to make my dream come true.
I got a disease called pancreatic cancer two years ago.
It was already stage 4 when it was discovered.My doctor told me that my life was 6 months.
But I withstood the painful treatment and was fortunately cured.
During treatment, I was thinking of making my dream come true if this disease was completely cured.
My dream is to enjoy the outdoors in the beautiful nature of Finland.
That's right. I was completely cured and went to make my dream come true.
Please experience the beautiful nature of Finland together. 
Thank you.





使用BGM　YouTubeライブラリー
__アーティスト__の__タイトル__は、__ライセンス名__ライセンス（__ライセンス_url__）でライセンス付与されています。
アーティスト: http://audionautix.com/",UC12eLYGCkQ77sLYwyH6jtuA,Log Shige,21117.0,384.0,101.0,"Hobby,Lifestyle_(sociology),Tourism",,,2019-08-29 08:00:42+00:00,PT1H4M22S,https://www.youtube.com/watch?v=FaefQJ9wT5w,Repovesi
y3cDRzgQclE,Lintuharrastus vei mukanaan | Luonto,"Tässä videossa olen Tuomaksen @tuomas_aho kanssa Rokuan kansallispuistossa kuvaamassa Kamerat tanassa-sarjaa. Matkalla päätimme kertoa lintuharrastuksesta, jonka olemme molemmat aloittaneet jo lapsina. Kerromme tarinoita muun muassa pöllöistä ja muista isoista petolinnuista. Olisi mukava kuulla myös sinun tarinasi. Kommentoi tarinasi alle!

Kiitos videon katsomisesta! Jos pidit, arvostaisin suuresti jos painaisit tykkää nappia!
👉 Tilaa kanava tästä: http://bit.ly/2DlVpjQ
📸 Instagram: https://www.instagram.com/v3ksu/
◾Facebook: https://www.facebook.com/Veksu-2567042676670635/

Musiikki: Juuso

#luonto #valokuvaus #linnut",UC17ixTOEP-Ca1CTJ8Z88o8Q,Veksu,1115.0,40.0,10.0,"Hobby,Lifestyle_(sociology)",,,2021-11-18 17:20:32+00:00,PT12M36S,https://www.youtube.com/watch?v=y3cDRzgQclE,Rokua
Gth7IDUgp2E,Huikea kalastusreissu! | Pikalomalle Hossaan | Perhokalastus Hossanjoki,"Taas kerran keli oli mitä mahtavin. Sain Matiakselta aamulla puhelun sillä hän oli lähdössä reissuun Suomussalmelle. Ei tarvinnut kauaa miettiä, kun pikaloma oli valmis. Muutaman tunnin päästä olimme jo matkalla kohti Hossanjokea perhokalastamaan harjuksia, taimenia ja kirjolohia.

Kiitos videon katsomisesta! Jos pidit, arvostaisin suuresti jos painaisit tykkää nappia!
👉 Tilaa kanava tästä: http://bit.ly/2DlVpjQ
📸 Instagram: https://www.instagram.com/v3ksu/
◾Facebook: https://www.facebook.com/Veksu-2567042676670635/

https://www.reliikki.com/

Musiikki: Juuso

#perhokalastus #kalastus #hossa",UC17ixTOEP-Ca1CTJ8Z88o8Q,Veksu,11075.0,271.0,52.0,"Hobby,Lifestyle_(sociology),Pet",,,2022-05-22 11:28:24+00:00,PT17M33S,https://www.youtube.com/watch?v=Gth7IDUgp2E,Hossa
qn2ws9ixSk0,Retki Rokuan kansallispuistoon | Luonto & Retkeily,"Teimme Tuomaksen kanssa retken Rokuan kansallispuistoon. Rokuan kansallispuisto on perustettu vuonna 1956, jolla suojellaan rokuanvaaran harjumuodostumaa. Retken tarkoituksena oli kuvata Kamerat tanassa-sarjaa sekä testata erilaisia teleobjektiiveja lintujen kuvaamiseen.

Kiitos videon katsomisesta! Jos pidit, arvostaisin suuresti jos painaisit tykkää nappia!
👉 Tilaa kanava tästä: http://bit.ly/2DlVpjQ
📸 Instagram: https://www.instagram.com/v3ksu/
◾Facebook: https://www.facebook.com/Veksu-2567042676670635/

0:00 Saapuminen
1:24 Jaakonjärven laavu
3:06 Retro lampun esittely
4:34 Teleobjektiivit
9:49 Maisemat ja linnut
12:27 Kartan esittely
14:47 Kamerat lentelee!
16:55 Tarinoita linnuista


Musiikki: Juuso

#retkeily #luonto #rokuankansallispuisto",UC17ixTOEP-Ca1CTJ8Z88o8Q,Veksu,1327.0,41.0,20.0,"Hobby,Lifestyle_(sociology)",,,2021-05-19 12:45:02+00:00,PT30M42S,https://www.youtube.com/watch?v=qn2ws9ixSk0,Rokua
nXPkwOL8cFM,Packraftailua ja melontaa Nuuksiossa - Laatuaikaa ilman lapsia ja Mrs Nomad packraft arvostelu.,Tehtiin pieni melonta retki Nuuksion kansallispuistoon. Tällä kertaa vietittiin laatuaikaa kahdestaan. Lähtöpaikkana oli Kolmperästä. Käytössä oli jo jonkin verran kääytössä olleet Mrs Nomad S1 light packraft ja Advanced Elements Fire Fly kajakki. Melottiin parilla lammella ja syötiin ja juotiin hyvin. Mukavaa ja helppoa eräilyä.,UC1GNLp_plebhUkbOy3TPgEQ,Jani Jäppinen,2195.0,71.0,11.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-08-17 13:00:44+00:00,PT5M47S,https://www.youtube.com/watch?v=nXPkwOL8cFM,Nuuksio
S4rVOddweRU,Tunturin huiputus lastenrattaiden kanssa - Riisitunturin kansallispuisto,"Kävimme koko perheen kanssa Riisitunturin kansallispuistossa. Tarkoitus oli testata miten hyvin lastenrattaat liikkuvat metsäolosuhteissa. Hyvinhän ne liikkuivat. Riisitunturilla on sen verran leveät polut, että eteenpäin pääsi ongelmitta. Riisitunturi on hieno retkikohde koko perheelle.",UC1GNLp_plebhUkbOy3TPgEQ,Jani Jäppinen,2370.0,105.0,10.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-07-27 14:00:14+00:00,PT8M41S,https://www.youtube.com/watch?v=S4rVOddweRU,Riisitunturi
Kf6vDeEC8hw,Nuuksion hienoin luola? Iloinen Erämies seikkailee. Isyysloma metsässä 1.. [Eng Subs],"Retkeilijä kirja:
https://www.adlibris.com/fi/kirja/retkeilija---pakkaa-reppu-ja-lahde-retkelle-9789523733473

https://www.suomalainen.com/products/retkeilija-pakkaa-reppu-ja-lahde-retkelle

Videon musiikki:
https://www.youtube.com/watch?v=lKUYLc2kB6A

Vietin isyyslomani jokaisen päivän tehden metsäretkiä 1,5v poikani kanssa. Kävimme mm. Nuuksion ja Sipoonkorven kansallispuistoissa sekä muissakin eräkohteissa. Tällä videolla on Nuuksioon tekemämme luola seikkailu. Kävimme kävlemässä Haukakierroksen ja matkalla tutstuimme  Vähä-Hauklammen luolaan. Hieno seikkailu.",UC1GNLp_plebhUkbOy3TPgEQ,Jani Jäppinen,1938.0,147.0,0.0,"Hobby,Lifestyle_(sociology)",,,2022-02-23 13:00:12+00:00,PT12M52S,https://www.youtube.com/watch?v=Kf6vDeEC8hw,Nuuksio
EJDwQyEmqZg,Salainen ahvenlampi Nuuksiossa.,"Retkeilijä kirjan esittely:
https://youtu.be/68o0xSjxORA

Adlibris:
https://www.adlibris.com/fi/kirja/retkeilija---pakkaa-reppu-ja-lahde-retkelle-9789523733473?campaignId=2f0eb7ff-92ce-4ae0-8759-248d38b5651b

Suomalainen kirjakauppa:
https://www.suomalainen.com/products/retkeilija-pakkaa-reppu-ja-lahde-retkelle

Prisma:
https://www.prisma.fi/fi/prisma/retkeilija-pakkaa-reppu-ja-lahde-retkelle

Tällä kertaa suuntasimme Nuuksion salaisella ahvenlammille. Minulla oli joskus muinnoin tapana alottaa Lapin vaellusreissut Nuuksion kautta. Kävin Nuuksion ahvenlammilla heittelemässä perhoa ja hiomassa tekniikat kuntoon, ennenkuin suuntasin vaativimmille paikoille. En ole käynyt täällä vuosiin  mutta nyt ajattelin viedä pojan pelipaikoille ja katsoa ovatko kalat vielä paikoillaan. Ahvenet itseasiassa käyttäytyvät aika samalla tavall kuin pienten tunturijärvien taimenet. Kiva pieni reissu oli tämäkin ja kunhan erätoveri kasvaa nin tehdään ehkä yön yli leva lampiseikkailu.",UC1GNLp_plebhUkbOy3TPgEQ,Jani Jäppinen,4221.0,123.0,17.0,"Hobby,Lifestyle_(sociology),Tourism",,,2022-06-23 17:00:09+00:00,PT15M39S,https://www.youtube.com/watch?v=EJDwQyEmqZg,Nuuksio
1H3CmBcvtF8,"Sipoonkorpi, salainen luontopolku ja hiidenkirnut. Iloinen Erämies: Isyysloma metsässä II.","Retkeilijä kirja:
https://www.adlibris.com/fi/kirja/retkeilija---pakkaa-reppu-ja-lahde-retkelle-9789523733473

https://www.suomalainen.com/products/retkeilija-pakkaa-reppu-ja-lahde-retkelle

Isyysloman seikkailun  jälkimmäinen video. Tällä kertaa tejtiin seikkailut Sipoonkorpeen ja kotimme läheisille luontokohteille. Hienoja seikkailija hienossa syksyisessä säässä.",UC1GNLp_plebhUkbOy3TPgEQ,Jani Jäppinen,1551.0,79.0,0.0,"Hobby,Lifestyle_(sociology)",,,2022-02-24 13:00:02+00:00,PT14M45S,https://www.youtube.com/watch?v=1H3CmBcvtF8,Sipoonkorpi
1Er29Sk8kjU,"Repoveden National park, Finland",,UC1Q1sYCecNIW5ie2WgndjAQ,Ekivaanari,2665.0,83.0,8.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-09-13 09:00:02+00:00,PT22S,https://www.youtube.com/watch?v=1Er29Sk8kjU,Repovesi
svImpKZbXU8,"KARAVAANARIN VIIKONLOPPU ""HELVETISSÄ""",Vietän viikonlopun Helvetinjärven kansallispuiston matkaparkissa ja käyn ihailemassa  Helvetinkolun upeita maisemia.,UC1Q1sYCecNIW5ie2WgndjAQ,Ekivaanari,3920.0,103.0,11.0,"Hobby,Lifestyle_(sociology),Tourism",,,2021-12-06 15:00:35+00:00,PT15M18S,https://www.youtube.com/watch?v=svImpKZbXU8,Helvetinjärvi
baU4nwhYqjQ,JÄTIMME HYVÄSTIT│Lemmenjoella,Vielä ennen poistumistamme Lemmenjoen rantamilta teemme pienen patikointi retken kansallispuiston metsissä ja rannoilla.,UC1Q1sYCecNIW5ie2WgndjAQ,Ekivaanari,13532.0,241.0,21.0,"Hobby,Lifestyle_(sociology)",,,2023-08-25 14:00:23+00:00,PT9M49S,https://www.youtube.com/watch?v=baU4nwhYqjQ,Lemmenjoki
FQhoh2dspvQ,"Määkijänsalmi hand ferry, Repoveden National Park, Finland",,UC1Q1sYCecNIW5ie2WgndjAQ,Ekivaanari,1740.0,51.0,0.0,"Lifestyle_(sociology),Tourism",,,2023-09-20 09:00:19+00:00,PT26S,https://www.youtube.com/watch?v=FQhoh2dspvQ,Repovesi
X7ANrcqAw78,PITIHÄN SITÄ TÄÄLLÄKIN KÄYDÄ⎜ kesällä 2022 kirjaimellisesti.,Videolla tutustumme taas kerran Kauhanevan-Pohjankankaan kansallispuistoon ja yövymme  myös sen parkkipaikalla.,UC1Q1sYCecNIW5ie2WgndjAQ,Ekivaanari,4176.0,133.0,17.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-01-13 15:00:18+00:00,PT16M46S,https://www.youtube.com/watch?v=X7ANrcqAw78,Kauhaneva-Pohjankangas
7nWMPfftQFE,AALTOJEN ARMOILLA Päijänteellä kumiveneellä,"Kävimme kumiveneellämme veneilemässä Päijänteellä, ja samalla tutustuimme päijänteen kansallispuistoon, käymällä Kelvennen ja Virmailan saarissa.",UC1Q1sYCecNIW5ie2WgndjAQ,Ekivaanari,5258.0,95.0,13.0,"Lifestyle_(sociology),Tourism",,,2021-08-09 14:00:03+00:00,PT12M2S,https://www.youtube.com/watch?v=7nWMPfftQFE,Päijänne
uL0NsFTa82E,"Ravadas waterfall, Lemmenjoki, Finland",,UC1Q1sYCecNIW5ie2WgndjAQ,Ekivaanari,1187.0,54.0,2.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-08-09 14:00:42+00:00,PT27S,https://www.youtube.com/watch?v=uL0NsFTa82E,Lemmenjoki
5NeDaVA-l0Y,TALVISTA MATKAILUA MATKAILUAUTOLLA OSA 2/3 │Tuurin Onnelasta syötteen rinteen kainaloon,"Tällä videolla matka jatkuu Tuurin Onnelasta, Salamajärven kansallispuiston ja Perhon Best Parkin kautta Pikku-Syötteelle.",UC1Q1sYCecNIW5ie2WgndjAQ,Ekivaanari,5750.0,105.0,4.0,"Hobby,Lifestyle_(sociology),Tourism",,,2021-03-22 12:00:01+00:00,PT11M8S,https://www.youtube.com/watch?v=5NeDaVA-l0Y,Salamajärvi
CnJ0XrODUlg,"VUODEN 2022 ENSIMMÄINEN MATKA  ""hyytävään"" ja  talviseen metsäparkkiin","Vuoden 2022 ensimmäisen matkan teemme  Teijon kansallispuistoon, jossa patikoimme , nautime mukavasta talvi säästä, paistamme makkaraa laavulla ja valmistamme  maistuvan sunnuntai lounaan.

00:00 Intro
00:28 Matkalla määränpäähän
03:23 Perillä määränpäässä
03:56 Patikointi laavulle
08:00 Makkaran paistoa laavulla
09:21 Täydellä vatsalla takaisin autolle
11:25 Yhteenveto päivän reitistä
11:55 Auratulle tiellä
12:17 EKIVAANARI KOKKAA
18:20 Agrekaatti pörisee
18:32 Valmis päivällinen
19:05 Talvimaisemissa kotiin",UC1Q1sYCecNIW5ie2WgndjAQ,Ekivaanari,17668.0,334.0,38.0,"Hobby,Lifestyle_(sociology),Tourism",,,2022-01-17 15:00:12+00:00,PT21M27S,https://www.youtube.com/watch?v=CnJ0XrODUlg,Teijo
B3LhozU33go,Living in Finland • Nuuksio National Park • Summer Camping,"Another great experience camping in Finland. Find out what's for free! Enjoy and thanks for watching!

L I K E . S H A R E . S U B S C R I B E

Follow me on Social Media
Instagram: julieallidemvlogs

💚🤍❤️",UC1hNr7UolBomdhSCOmFlVeQ,Julie Allidem,3191.0,93.0,17.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-07-28 09:00:06+00:00,PT13M39S,https://www.youtube.com/watch?v=B3LhozU33go,Nuuksio
Uc3YXqZ1mFA,Life in Finland • Camping • Start of Autumn • Nuuksio National Park,"Another camping vlog. Come and join us!

💯👌🏻Instagram Account: 
julieallidemvlogs

LIKE 💚 SHARE 🤍 SUBSCRIBE ❤️",UC1hNr7UolBomdhSCOmFlVeQ,Julie Allidem,1311.0,48.0,12.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-09-13 20:00:09+00:00,PT11M24S,https://www.youtube.com/watch?v=Uc3YXqZ1mFA,Nuuksio
3mSgI0r7Ni4,FINLANDIA: 12 km a piedi nel parco di Oulanka. Viaggi in camper,"Ci troviamo nel Parco nazionale di Oulanka, ai confini con la Russia, siamo arrivati qui con il nostro camper attraversando boschi e luoghi completamente isolati nella natura, alla ricerca degli orsi che abitano queste zone.


----------------
Benvenuti a bordo di Goldie 🚐, il nostro camper Fiat Ducato 1.9TD del 1998. 
Siamo Emanuela e Matteino. 👋🏻 
Viaggiamo senza fretta in Italia e in Europa, esplorando la Natura, facendo trekking e visitando le città più belle! 

Ecco come sosteniamo le spese dei nostri viaggi:
💻 EMANUELA: https://www.bloomie.it/
⚓ MATTEINO: https://www.instagram.com/mettuss/

----------------
📬 Per info, consigli, progetti… scrivici una mail: info@camperlust.it

SEGUICI ANCHE SU:
- Instagram @camperlust_
https://www.instagram.com/camperlust_/

Grazie ❤️
Emanuela & Matteino

----------------
TUTTI I NOSTRI SCONTI!

VIDEO CAMERE INSTA360
X3 : https://www.insta360.com/sal/x3?insrc...
ONE RS : https://www.insta360.com/sal/one_rs?i...
X2 : https://www.insta360.com/sal/one_x2?i...

BOMBOLA RICARIBILE CAMPKO: https://vosken.de/Start
5% di sconto con il codice CAMPERIT5

INTERNET IN VIAGGIO in tutta Europa con OGILink: https://shop.ogilink.it
CODICE SCONTO 10€ con il codice: CAMPERLUST

BATTERIA AL LITIO: https://creabest.it sconto su tutte le batterie LiFePO4 con il codice CREALUST

SCONTO del 5% con il codice VVGDS5 su tutti i prodotti VEVOR
https://s.vevor.com/bfQmch

BICI ELETTRICA ELEGLIDE: https://bit.ly/45Gu2z1
60€ di sconto con il codice: camp60

SURFSHARK: la nostra VPN per navigare sicuri e trovare i giusti prezzi!
Ottieni un'offerta esclusiva di Surfshark! Inserisci il codice CAMPERLUST per altri 3 mesi extra GRATIS su https://surfshark.deals/camperlust

CARPURIDE CARPLAY:
https://carpuride.com/?ref=camperlust...
https://carpuride.com/discount/CAMPER...
https://amzn.to/3rMBcSV
codice coupon per il 15% di sconto
CAMPERLUST-CAR

PRODOTTI ACQUATRAVEL:
CODICE SCONTO del 10%  con il codice AMICILUST su tutto il catalogo ACQUATRAVEL sul sito: https://www.campingsportmagenta.com/i...
Il codice AMICILUST va inserito nella voce COUPON al momento del pagamento.

CODICE SCONTO del 20% con il codice CAMPERLUST per la macchinetta portatile caffè espresso CONQUECO: https://conquecoapparel.com/

-------------------
Qui trovi tutto quello che utilizziamo nei nostri viaggi: https://www.amazon.it/shop/camperlust

Iscriviti al gruppo telegram CAMPERLUST: https://t.me/+NVv-mbEBHuQwYmQ0

Attiva anche la campanella 🔔 per non perderti nessuno dei nostri prossimi video.
http://bit.ly/31ftwYs  @Camperlust  

#camperlust #vanlife #finlandia #lapponia #campervan #van4x4 #camper4x4 #camperlife #camper #viaggiincamper #viaggionorvegia #viaggiocaponord  #vanlifenorway #areasosta #oulanka #orsi #parconazionale #karhunkierros #trail #trekking #bushcraft #bushcraftadventure #bushcraftlogcabin #cabin #finland",UC1pEEnwpRgoL61gLmJPKtyA,Camperlust,1482.0,134.0,37.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-10-27 18:05:40+00:00,PT10M5S,https://www.youtube.com/watch?v=3mSgI0r7Ni4,Oulanka
DpBydEOekJM,Klubin syysretki: Mäntyharju - Repovesi -maastopyöräilyreitti,"Sain WhatAppiini ehdotuksen lähteä mukaan Le Cyclo Club d'Evermaden syysretkelle Repovedelle. Ideana ajaa Mäntyharju - Repovesi reitti. Ja eihän tällaisesta tarjouksesta voi kieltäytyä! Mukana klubin kerma eli Jokke, Sauli, Paul, Tuomas, Joonas ja Mikael!",UC2Prp3t7Ol-a041FXTyCzNQ,Kampiapina,6373.0,244.0,28.0,"Hobby,Lifestyle_(sociology)",,,2021-11-17 16:51:29+00:00,PT14M16S,https://www.youtube.com/watch?v=DpBydEOekJM,Repovesi
Y752mA8YmxI,Päijänteen kierto - 600 kilometriä kolmessa päivässä,"Piirtelin talvella kuudensadan kilometrin reittejä ja yksi vaihtoehto oli ajaa Päijänteen ympäri. Olen reitistä haaveillut jo pidempään, joten päätin pistää tuumasta toimeen. Lähdin matkaan perjantaiaamuna ja kotiin päädyin sunnuntaina iltapäivästä.",UC2Prp3t7Ol-a041FXTyCzNQ,Kampiapina,33022.0,1003.0,125.0,"Hobby,Lifestyle_(sociology)",,,2023-06-10 13:37:11+00:00,PT57M13S,https://www.youtube.com/watch?v=Y752mA8YmxI,Päijänne
rQC1shGg9q4,Maastopyöräretki Ruunaankoskelle ja Patvinsuolle - retkiautona Volkswagen ID. Buzz,"Tämä video on tehty kaupallisessa yhteistyössä Volkswagenin kanssa. Haluttiin Tuomaksen kanssa tehdä taas syysretki maastopyörillä ja tällä kertaa suuntasimme Pohjois-Karjalaan. Kohteina oli Ruunaankosken maastot sekä Patvinsuon kansallispuisto.

Menopelinä meillä oli uunituore juuri markkinoille tullut Volkswagenin sähköinen ID. buzz ja sen pakettiautoversio.

Tuomaksen kirjoitus aiheesta:
https://autovouhotus.fi/volkswagen-id-buzz-cargo-maastopyorailijan-reissuautona/

Lisätietoa Volkswagen ID.Buzz Cargosta:
https://www.volkswagen.fi/fi/mallit/id-buzz-cargo.html",UC2Prp3t7Ol-a041FXTyCzNQ,Kampiapina,15529.0,353.0,54.0,"Hobby,Lifestyle_(sociology),Tourism,Vehicle",,,2022-11-10 12:35:18+00:00,PT33M19S,https://www.youtube.com/watch?v=rQC1shGg9q4,Patvinsuo
